InvoiceDate,Product,Category,UnitsSold,Revenue,PaymentMethod,CustomerSegment
2026-03-07,Daawat Rozana Rice (5kg),Grocery,21,9450,UPI,Premium
2026-03-08,Daawat Rozana Rice (5kg),Grocery,22,9900,UPI,Regular
2026-03-09,Daawat Rozana Rice (5kg),Grocery,15,6750,UPI,Regular
2026-03-10,Daawat Rozana Rice (5kg),Grocery,13,5850,UPI,New
2026-03-11,Daawat Rozana Rice (5kg),Grocery,17,7650,UPI,Premium
2026-03-12,Daawat Rozana Rice (5kg),Grocery,13,5850,Cash,New
2026-03-13,Daawat Rozana Rice (5kg),Grocery,12,5400,Cash,Premium
2026-03-14,Daawat Rozana Rice (5kg),Grocery,23,10350,Cash,New
2026-03-15,Daawat Rozana Rice (5kg),Grocery,21,9450,Card,New
2026-03-16,Daawat Rozana Rice (5kg),Grocery,13,5850,Card,Premium
2026-03-17,Daawat Rozana Rice (5kg),Grocery,14,6300,Cash,Premium
2026-03-18,Daawat Rozana Rice (5kg),Grocery,14,6300,UPI,New
2026-03-19,Daawat Rozana Rice (5kg),Grocery,18,8100,Cash,New
2026-03-20,Daawat Rozana Rice (5kg),Grocery,19,8550,UPI,New
2026-03-21,Daawat Rozana Rice (5kg),Grocery,20,9000,UPI,New
2026-03-22,Daawat Rozana Rice (5kg),Grocery,23,10350,UPI,Premium
2026-03-23,Daawat Rozana Rice (5kg),Grocery,45,20250,UPI,New
2026-03-24,Daawat Rozana Rice (5kg),Grocery,40,18000,UPI,Premium
2025-03-25,Tata Sampann Moong Dal (1kg),Grocery,72,12960,UPI,Regular
2025-03-26,Tata Sampann Moong Dal (1kg),Grocery,67,12060,Cash,Premium
2025-03-27,Tata Sampann Moong Dal (1kg),Grocery,63,11340,Cash,Regular
2025-03-28,Tata Sampann Moong Dal (1kg),Grocery,30,5400,Card,Premium
2025-03-29,Tata Sampann Moong Dal (1kg),Grocery,40,7200,Card,Regular
2025-03-30,Tata Sampann Moong Dal (1kg),Grocery,35,6300,Card,Premium
2025-03-31,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,Regular
2025-04-01,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,Regular
2025-04-02,Tata Sampann Moong Dal (1kg),Grocery,27,4860,UPI,Regular
2025-04-03,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Cash,New
2025-04-04,Tata Sampann Moong Dal (1kg),Grocery,20,3600,Cash,Premium
2025-04-05,Tata Sampann Moong Dal (1kg),Grocery,29,5220,UPI,Regular
2025-04-06,Tata Sampann Moong Dal (1kg),Grocery,37,6660,Card,New
2025-04-07,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,New
2025-04-08,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Cash,New
2025-04-09,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Card,New
2025-04-10,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Cash,Premium
2025-04-11,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Card,Regular
2025-04-12,Tata Sampann Moong Dal (1kg),Grocery,34,6120,Card,New
2025-04-13,Tata Sampann Moong Dal (1kg),Grocery,32,5760,UPI,New
2025-04-14,Tata Sampann Moong Dal (1kg),Grocery,18,3240,Cash,New
2025-04-15,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Card,New
2025-04-16,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Card,Premium
2025-04-17,Tata Sampann Moong Dal (1kg),Grocery,21,3780,UPI,Premium
2025-04-18,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,New
2025-04-19,Tata Sampann Moong Dal (1kg),Grocery,36,6480,Cash,New
2025-04-20,Tata Sampann Moong Dal (1kg),Grocery,40,7200,Card,Regular
2025-04-21,Tata Sampann Moong Dal (1kg),Grocery,23,4140,UPI,Regular
2025-04-22,Tata Sampann Moong Dal (1kg),Grocery,18,3240,Card,Regular
2025-04-23,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Cash,Premium
2025-04-24,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,Regular
2025-04-25,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,New
2025-04-26,Tata Sampann Moong Dal (1kg),Grocery,35,6300,UPI,New
2025-04-27,Tata Sampann Moong Dal (1kg),Grocery,35,6300,Card,Regular
2025-04-28,Tata Sampann Moong Dal (1kg),Grocery,25,4500,UPI,New
2025-04-29,Tata Sampann Moong Dal (1kg),Grocery,28,5040,UPI,Regular
2025-04-30,Tata Sampann Moong Dal (1kg),Grocery,29,5220,UPI,Premium
2025-05-01,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,Premium
2025-05-02,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,Regular
2025-05-03,Tata Sampann Moong Dal (1kg),Grocery,34,6120,UPI,Regular
2025-05-04,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,New
2025-05-05,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Cash,Premium
2025-05-06,Tata Sampann Moong Dal (1kg),Grocery,28,5040,UPI,Premium
2025-05-07,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Card,Premium
2025-05-08,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Card,Regular
2025-05-09,Tata Sampann Moong Dal (1kg),Grocery,26,4680,UPI,Premium
2025-05-10,Tata Sampann Moong Dal (1kg),Grocery,30,5400,Card,Regular
2025-05-11,Tata Sampann Moong Dal (1kg),Grocery,31,5580,Card,New
2025-05-12,Tata Sampann Moong Dal (1kg),Grocery,19,3420,Cash,New
2025-05-13,Tata Sampann Moong Dal (1kg),Grocery,28,5040,UPI,New
2025-05-14,Tata Sampann Moong Dal (1kg),Grocery,26,4680,UPI,New
2025-05-15,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,New
2025-05-16,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Cash,New
2025-05-17,Tata Sampann Moong Dal (1kg),Grocery,30,5400,Cash,Regular
2025-05-18,Tata Sampann Moong Dal (1kg),Grocery,32,5760,UPI,Regular
2025-05-19,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,New
2025-05-20,Tata Sampann Moong Dal (1kg),Grocery,26,4680,UPI,Premium
2025-05-21,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Card,New
2025-05-22,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,Premium
2025-05-23,Tata Sampann Moong Dal (1kg),Grocery,28,5040,UPI,Premium
2025-05-24,Tata Sampann Moong Dal (1kg),Grocery,30,5400,UPI,Premium
2025-05-25,Tata Sampann Moong Dal (1kg),Grocery,35,6300,Cash,New
2025-05-26,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,New
2025-05-27,Tata Sampann Moong Dal (1kg),Grocery,29,5220,UPI,Regular
2025-05-28,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,New
2025-05-29,Tata Sampann Moong Dal (1kg),Grocery,26,4680,UPI,New
2025-05-30,Tata Sampann Moong Dal (1kg),Grocery,21,3780,UPI,Regular
2025-05-31,Tata Sampann Moong Dal (1kg),Grocery,29,5220,UPI,Regular
2025-06-01,Tata Sampann Moong Dal (1kg),Grocery,36,6480,Cash,New
2025-06-02,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Card,Regular
2025-06-03,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Cash,Regular
2025-06-04,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Regular
2025-06-05,Tata Sampann Moong Dal (1kg),Grocery,18,3240,Card,Regular
2025-06-06,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Card,New
2025-06-07,Tata Sampann Moong Dal (1kg),Grocery,31,5580,Card,Premium
2025-06-08,Tata Sampann Moong Dal (1kg),Grocery,41,7380,Card,New
2025-06-09,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,New
2025-06-10,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,New
2025-06-11,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Card,Premium
2025-06-12,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Card,New
2025-06-13,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Regular
2025-06-14,Tata Sampann Moong Dal (1kg),Grocery,34,6120,Cash,Premium
2025-06-15,Tata Sampann Moong Dal (1kg),Grocery,35,6300,UPI,Regular
2025-06-16,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,Regular
2025-06-17,Tata Sampann Moong Dal (1kg),Grocery,27,4860,UPI,Regular
2025-06-18,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Card,Regular
2025-06-19,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Cash,Premium
2025-06-20,Tata Sampann Moong Dal (1kg),Grocery,29,5220,Card,Regular
2025-06-21,Tata Sampann Moong Dal (1kg),Grocery,36,6480,Cash,Regular
2025-06-22,Tata Sampann Moong Dal (1kg),Grocery,42,7560,Card,Regular
2025-06-23,Tata Sampann Moong Dal (1kg),Grocery,27,4860,UPI,Premium
2025-06-24,Tata Sampann Moong Dal (1kg),Grocery,19,3420,Cash,Premium
2025-06-25,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Cash,Regular
2025-06-26,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Card,Premium
2025-06-27,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Cash,Premium
2025-06-28,Tata Sampann Moong Dal (1kg),Grocery,35,6300,Card,New
2025-06-29,Tata Sampann Moong Dal (1kg),Grocery,33,5940,UPI,Regular
2025-06-30,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,Premium
2025-07-01,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,New
2025-07-02,Tata Sampann Moong Dal (1kg),Grocery,16,2880,UPI,New
2025-07-03,Tata Sampann Moong Dal (1kg),Grocery,17,3060,Cash,New
2025-07-04,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Card,Premium
2025-07-05,Tata Sampann Moong Dal (1kg),Grocery,39,7020,Card,New
2025-07-06,Tata Sampann Moong Dal (1kg),Grocery,38,6840,Card,Premium
2025-07-07,Tata Sampann Moong Dal (1kg),Grocery,19,3420,Card,Regular
2025-07-08,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Cash,New
2025-07-09,Tata Sampann Moong Dal (1kg),Grocery,31,5580,Cash,New
2025-07-10,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,Premium
2025-07-11,Tata Sampann Moong Dal (1kg),Grocery,33,5940,UPI,Regular
2025-07-12,Tata Sampann Moong Dal (1kg),Grocery,33,5940,Cash,Premium
2025-07-13,Tata Sampann Moong Dal (1kg),Grocery,34,6120,Card,Premium
2025-07-14,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,Regular
2025-07-15,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Cash,Premium
2025-07-16,Tata Sampann Moong Dal (1kg),Grocery,27,4860,UPI,Premium
2025-07-17,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Card,Regular
2025-07-18,Tata Sampann Moong Dal (1kg),Grocery,20,3600,Cash,Premium
2025-07-19,Tata Sampann Moong Dal (1kg),Grocery,37,6660,Cash,Premium
2025-07-20,Tata Sampann Moong Dal (1kg),Grocery,35,6300,Card,New
2025-07-21,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Cash,Regular
2025-07-22,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,Premium
2025-07-23,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,Regular
2025-07-24,Tata Sampann Moong Dal (1kg),Grocery,25,4500,UPI,Premium
2025-07-25,Tata Sampann Moong Dal (1kg),Grocery,19,3420,Cash,Regular
2025-07-26,Tata Sampann Moong Dal (1kg),Grocery,37,6660,UPI,New
2025-07-27,Tata Sampann Moong Dal (1kg),Grocery,36,6480,UPI,Premium
2025-07-28,Tata Sampann Moong Dal (1kg),Grocery,21,3780,UPI,Premium
2025-07-29,Tata Sampann Moong Dal (1kg),Grocery,19,3420,Cash,New
2025-07-30,Tata Sampann Moong Dal (1kg),Grocery,17,3060,UPI,New
2025-07-31,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Card,Premium
2025-08-01,Tata Sampann Moong Dal (1kg),Grocery,19,3420,Card,Regular
2025-08-02,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,Premium
2025-08-03,Tata Sampann Moong Dal (1kg),Grocery,37,6660,Card,New
2025-08-04,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Regular
2025-08-05,Tata Sampann Moong Dal (1kg),Grocery,37,6660,Cash,Regular
2025-08-06,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,New
2025-08-07,Tata Sampann Moong Dal (1kg),Grocery,30,5400,Cash,Regular
2025-08-08,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Card,Regular
2025-08-09,Tata Sampann Moong Dal (1kg),Grocery,39,7020,UPI,New
2025-08-10,Tata Sampann Moong Dal (1kg),Grocery,37,6660,Card,Premium
2025-08-11,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,New
2025-08-12,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Card,Regular
2025-08-13,Tata Sampann Moong Dal (1kg),Grocery,74,13320,Card,New
2025-08-14,Tata Sampann Moong Dal (1kg),Grocery,70,12600,Card,New
2025-08-15,Tata Sampann Moong Dal (1kg),Grocery,72,12960,Cash,Regular
2025-08-16,Tata Sampann Moong Dal (1kg),Grocery,86,15480,UPI,Premium
2025-08-17,Tata Sampann Moong Dal (1kg),Grocery,105,18900,Cash,Premium
2025-08-18,Tata Sampann Moong Dal (1kg),Grocery,17,3060,Card,New
2025-08-19,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,New
2025-08-20,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,Regular
2025-08-21,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,New
2025-08-22,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,Premium
2025-08-23,Tata Sampann Moong Dal (1kg),Grocery,36,6480,Cash,New
2025-08-24,Tata Sampann Moong Dal (1kg),Grocery,41,7380,Card,Premium
2025-08-25,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,Regular
2025-08-26,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Card,Regular
2025-08-27,Tata Sampann Moong Dal (1kg),Grocery,16,2880,Cash,New
2025-08-28,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Card,Regular
2025-08-29,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Card,Premium
2025-08-30,Tata Sampann Moong Dal (1kg),Grocery,32,5760,UPI,Regular
2025-08-31,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Cash,New
2025-09-01,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Card,New
2025-09-02,Tata Sampann Moong Dal (1kg),Grocery,18,3240,Cash,Premium
2025-09-03,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Card,Premium
2025-09-04,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Card,New
2025-09-05,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Card,Premium
2025-09-06,Tata Sampann Moong Dal (1kg),Grocery,33,5940,UPI,Premium
2025-09-07,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Cash,Premium
2025-09-08,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,New
2025-09-09,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,Premium
2025-09-10,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,Premium
2025-09-11,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Card,New
2025-09-12,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Card,Regular
2025-09-13,Tata Sampann Moong Dal (1kg),Grocery,37,6660,UPI,Regular
2025-09-14,Tata Sampann Moong Dal (1kg),Grocery,35,6300,Cash,Premium
2025-09-15,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,Premium
2025-09-16,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Regular
2025-09-17,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,Regular
2025-09-18,Tata Sampann Moong Dal (1kg),Grocery,29,5220,UPI,Premium
2025-09-19,Tata Sampann Moong Dal (1kg),Grocery,23,4140,UPI,Regular
2025-09-20,Tata Sampann Moong Dal (1kg),Grocery,36,6480,Card,New
2025-09-21,Tata Sampann Moong Dal (1kg),Grocery,32,5760,UPI,Premium
2025-09-22,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,Regular
2025-09-23,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,Premium
2025-09-24,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,New
2025-09-25,Tata Sampann Moong Dal (1kg),Grocery,33,5940,Card,New
2025-09-26,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,Regular
2025-09-27,Tata Sampann Moong Dal (1kg),Grocery,35,6300,Card,Premium
2025-09-28,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Card,New
2025-09-29,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Cash,New
2025-09-30,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Cash,Premium
2025-10-01,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,Regular
2025-10-02,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Cash,Premium
2025-10-03,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Card,Premium
2025-10-04,Tata Sampann Moong Dal (1kg),Grocery,31,5580,Cash,New
2025-10-05,Tata Sampann Moong Dal (1kg),Grocery,35,6300,UPI,New
2025-10-06,Tata Sampann Moong Dal (1kg),Grocery,19,3420,UPI,Regular
2025-10-07,Tata Sampann Moong Dal (1kg),Grocery,23,4140,UPI,Regular
2025-10-08,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,New
2025-10-09,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Card,New
2025-10-10,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Card,New
2025-10-11,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,Regular
2025-10-12,Tata Sampann Moong Dal (1kg),Grocery,36,6480,Cash,Regular
2025-10-13,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Card,Regular
2025-10-14,Tata Sampann Moong Dal (1kg),Grocery,27,4860,UPI,New
2025-10-15,Tata Sampann Moong Dal (1kg),Grocery,31,5580,Cash,Regular
2025-10-16,Tata Sampann Moong Dal (1kg),Grocery,17,3060,Card,Premium
2025-10-17,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,New
2025-10-18,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,Premium
2025-10-19,Tata Sampann Moong Dal (1kg),Grocery,36,6480,Cash,New
2025-10-20,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Card,New
2025-10-21,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,Premium
2025-10-22,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,New
2025-10-23,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Card,Premium
2025-10-24,Tata Sampann Moong Dal (1kg),Grocery,26,4680,UPI,Premium
2025-10-25,Tata Sampann Moong Dal (1kg),Grocery,34,6120,Card,New
2025-10-26,Tata Sampann Moong Dal (1kg),Grocery,30,5400,UPI,New
2025-10-27,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Cash,Regular
2025-10-28,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Card,Premium
2025-10-29,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Cash,Regular
2025-10-30,Tata Sampann Moong Dal (1kg),Grocery,20,3600,Cash,New
2025-10-31,Tata Sampann Moong Dal (1kg),Grocery,31,5580,Card,New
2025-11-01,Tata Sampann Moong Dal (1kg),Grocery,36,6480,Card,Regular
2025-11-02,Tata Sampann Moong Dal (1kg),Grocery,33,5940,Cash,Premium
2025-11-03,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,Premium
2025-11-04,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,New
2025-11-05,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Regular
2025-11-06,Tata Sampann Moong Dal (1kg),Grocery,23,4140,UPI,Regular
2025-11-07,Tata Sampann Moong Dal (1kg),Grocery,21,3780,UPI,New
2025-11-08,Tata Sampann Moong Dal (1kg),Grocery,100,18000,Cash,Regular
2025-11-09,Tata Sampann Moong Dal (1kg),Grocery,99,17820,Cash,New
2025-11-10,Tata Sampann Moong Dal (1kg),Grocery,66,11880,Card,Regular
2025-11-11,Tata Sampann Moong Dal (1kg),Grocery,74,13320,Cash,Regular
2025-11-12,Tata Sampann Moong Dal (1kg),Grocery,68,12240,UPI,Premium
2025-11-13,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Card,Regular
2025-11-14,Tata Sampann Moong Dal (1kg),Grocery,25,4500,UPI,Premium
2025-11-15,Tata Sampann Moong Dal (1kg),Grocery,32,5760,UPI,New
2025-11-16,Tata Sampann Moong Dal (1kg),Grocery,34,6120,Cash,Premium
2025-11-17,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Cash,Premium
2025-11-18,Tata Sampann Moong Dal (1kg),Grocery,35,6300,Card,Premium
2025-11-19,Tata Sampann Moong Dal (1kg),Grocery,27,4860,UPI,New
2025-11-20,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,Premium
2025-11-21,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Cash,Regular
2025-11-22,Tata Sampann Moong Dal (1kg),Grocery,32,5760,UPI,Premium
2025-11-23,Tata Sampann Moong Dal (1kg),Grocery,33,5940,UPI,Premium
2025-11-24,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Cash,Premium
2025-11-25,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,Premium
2025-11-26,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Card,Regular
2025-11-27,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Card,Premium
2025-11-28,Tata Sampann Moong Dal (1kg),Grocery,34,6120,Cash,Regular
2025-11-29,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Cash,Regular
2025-11-30,Tata Sampann Moong Dal (1kg),Grocery,31,5580,UPI,New
2025-12-01,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Cash,Regular
2025-12-02,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Card,Premium
2025-12-03,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,Regular
2025-12-04,Tata Sampann Moong Dal (1kg),Grocery,28,5040,UPI,New
2025-12-05,Tata Sampann Moong Dal (1kg),Grocery,25,4500,UPI,Premium
2025-12-06,Tata Sampann Moong Dal (1kg),Grocery,29,5220,Cash,Regular
2025-12-07,Tata Sampann Moong Dal (1kg),Grocery,29,5220,Card,Premium
2025-12-08,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Cash,Premium
2025-12-09,Tata Sampann Moong Dal (1kg),Grocery,18,3240,Card,New
2025-12-10,Tata Sampann Moong Dal (1kg),Grocery,29,5220,UPI,Regular
2025-12-11,Tata Sampann Moong Dal (1kg),Grocery,23,4140,UPI,Premium
2025-12-12,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,Premium
2025-12-13,Tata Sampann Moong Dal (1kg),Grocery,38,6840,Cash,Regular
2025-12-14,Tata Sampann Moong Dal (1kg),Grocery,27,4860,UPI,Regular
2025-12-15,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Premium
2025-12-16,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Card,New
2025-12-17,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,Premium
2025-12-18,Tata Sampann Moong Dal (1kg),Grocery,24,4320,Cash,Premium
2025-12-19,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Cash,Regular
2025-12-20,Tata Sampann Moong Dal (1kg),Grocery,39,7020,UPI,Regular
2025-12-21,Tata Sampann Moong Dal (1kg),Grocery,38,6840,Card,Premium
2025-12-22,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Card,Regular
2025-12-23,Tata Sampann Moong Dal (1kg),Grocery,73,13140,UPI,Premium
2025-12-24,Tata Sampann Moong Dal (1kg),Grocery,69,12420,Card,Premium
2025-12-25,Tata Sampann Moong Dal (1kg),Grocery,70,12600,Card,Regular
2025-12-26,Tata Sampann Moong Dal (1kg),Grocery,70,12600,Cash,Premium
2025-12-27,Tata Sampann Moong Dal (1kg),Grocery,96,17280,UPI,Premium
2025-12-28,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Cash,Regular
2025-12-29,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Card,Regular
2025-12-30,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Regular
2025-12-31,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Premium
2026-01-01,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,New
2026-01-02,Tata Sampann Moong Dal (1kg),Grocery,30,5400,UPI,New
2026-01-03,Tata Sampann Moong Dal (1kg),Grocery,34,6120,Card,Premium
2026-01-04,Tata Sampann Moong Dal (1kg),Grocery,33,5940,UPI,Premium
2026-01-05,Tata Sampann Moong Dal (1kg),Grocery,20,3600,UPI,New
2026-01-06,Tata Sampann Moong Dal (1kg),Grocery,22,3960,Cash,New
2026-01-07,Tata Sampann Moong Dal (1kg),Grocery,26,4680,UPI,New
2026-01-08,Tata Sampann Moong Dal (1kg),Grocery,28,5040,Cash,Regular
2026-01-09,Tata Sampann Moong Dal (1kg),Grocery,24,4320,UPI,Premium
2026-01-10,Tata Sampann Moong Dal (1kg),Grocery,29,5220,UPI,Premium
2026-01-11,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Card,Regular
2026-01-12,Tata Sampann Moong Dal (1kg),Grocery,21,3780,UPI,Regular
2026-01-13,Tata Sampann Moong Dal (1kg),Grocery,20,3600,Cash,Regular
2026-01-14,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Cash,Premium
2026-01-15,Tata Sampann Moong Dal (1kg),Grocery,27,4860,UPI,Premium
2026-01-16,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Cash,Regular
2026-01-17,Tata Sampann Moong Dal (1kg),Grocery,41,7380,UPI,New
2026-01-18,Tata Sampann Moong Dal (1kg),Grocery,32,5760,Cash,Regular
2026-01-19,Tata Sampann Moong Dal (1kg),Grocery,21,3780,UPI,Premium
2026-01-20,Tata Sampann Moong Dal (1kg),Grocery,22,3960,UPI,New
2026-01-21,Tata Sampann Moong Dal (1kg),Grocery,25,4500,Card,Premium
2026-01-22,Tata Sampann Moong Dal (1kg),Grocery,27,4860,Cash,Regular
2026-01-23,Tata Sampann Moong Dal (1kg),Grocery,26,4680,Card,New
2026-01-24,Tata Sampann Moong Dal (1kg),Grocery,99,17820,Card,Regular
2026-01-25,Tata Sampann Moong Dal (1kg),Grocery,98,17640,UPI,New
2026-01-26,Tata Sampann Moong Dal (1kg),Grocery,65,11700,Card,Regular
2026-01-27,Tata Sampann Moong Dal (1kg),Grocery,71,12780,UPI,Premium
2026-01-28,Tata Sampann Moong Dal (1kg),Grocery,73,13140,UPI,Regular
2026-01-29,Tata Sampann Moong Dal (1kg),Grocery,23,4140,Cash,Premium
2026-01-30,Tata Sampann Moong Dal (1kg),Grocery,21,3780,Cash,New
2026-01-31,Tata Sampann Moong Dal (1kg),Grocery,30,5400,Card,New
2026-02-01,Tata Sampann Moong Dal (1kg),Grocery,39,7020,UPI,New
