date,store_location,category,product_name,sales,price,inventory_status,customer_rating
2026-01-09,Mumbai - Andheri,Dairy,Amul Milk (1L),57,340.11,In Stock,4.8
2026-01-10,Mumbai - Andheri,Dairy,Amul Milk (1L),89,222.92,High Demand,4.3
2026-01-11,Mumbai - Andheri,Dairy,Amul Milk (1L),97,151.88,High Demand,4.3
2026-01-12,Mumbai - Andheri,Dairy,Amul Milk (1L),67,457.86,High Demand,4.6
2026-01-13,Mumbai - Andheri,Dairy,Amul Milk (1L),65,209.48,High Demand,4.2
2026-01-14,Mumbai - Andheri,Dairy,Amul Milk (1L),78,255.45,In Stock,4.7
2026-01-15,Mumbai - Andheri,Dairy,Amul Milk (1L),73,96.76,In Stock,4.9
2026-01-16,Mumbai - Andheri,Dairy,Amul Milk (1L),64,191.77,High Demand,3.8
2026-01-17,Mumbai - Andheri,Dairy,Amul Milk (1L),87,389.65,High Demand,4.9
2026-01-18,Mumbai - Andheri,Dairy,Amul Milk (1L),85,319.55,Restocked,4.1
2026-01-19,Mumbai - Andheri,Dairy,Amul Milk (1L),69,221.93,Restocked,4.2
2026-01-20,Mumbai - Andheri,Dairy,Amul Milk (1L),63,375.71,In Stock,4.4
2026-01-21,Mumbai - Andheri,Dairy,Amul Milk (1L),65,52.88,In Stock,3.8
2026-01-22,Mumbai - Andheri,Dairy,Amul Milk (1L),69,203.48,In Stock,4.7
2026-01-23,Mumbai - Andheri,Dairy,Amul Milk (1L),139,283.16,In Stock,4.4
2026-01-24,Mumbai - Andheri,Dairy,Amul Milk (1L),215,164.24,High Demand,4.0
2026-01-25,Mumbai - Andheri,Dairy,Amul Milk (1L),206,204.97,High Demand,4.4
2026-01-26,Mumbai - Andheri,Dairy,Amul Milk (1L),144,202.94,High Demand,4.6
2026-01-27,Mumbai - Andheri,Dairy,Amul Milk (1L),156,60.4,Restocked,4.6
2026-01-28,Mumbai - Andheri,Dairy,Amul Milk (1L),152,327.13,In Stock,4.5
2026-01-29,Mumbai - Andheri,Dairy,Amul Milk (1L),155,103.19,In Stock,3.9
2026-01-30,Mumbai - Andheri,Dairy,Amul Milk (1L),59,327.71,High Demand,4.9
2026-01-31,Mumbai - Andheri,Dairy,Amul Milk (1L),102,213.47,In Stock,4.4
2026-02-01,Mumbai - Andheri,Dairy,Amul Milk (1L),112,51.9,In Stock,4.7
2026-02-02,Mumbai - Andheri,Dairy,Amul Milk (1L),82,67.49,High Demand,4.5
2026-02-03,Mumbai - Andheri,Dairy,Amul Milk (1L),88,453.93,In Stock,4.8
2026-02-04,Mumbai - Andheri,Dairy,Amul Milk (1L),83,200.96,High Demand,3.5
2026-02-05,Mumbai - Andheri,Dairy,Amul Milk (1L),84,393.94,High Demand,4.0
2026-02-06,Mumbai - Andheri,Dairy,Amul Milk (1L),73,372.43,Restocked,4.6
2026-02-07,Mumbai - Andheri,Dairy,Amul Milk (1L),95,325.7,High Demand,4.1
2026-02-08,Mumbai - Andheri,Dairy,Amul Milk (1L),92,249.03,High Demand,3.9
2026-02-09,Mumbai - Andheri,Dairy,Amul Milk (1L),61,411.32,In Stock,3.9
2026-02-10,Mumbai - Andheri,Dairy,Amul Milk (1L),77,323.08,High Demand,4.7
2026-02-11,Mumbai - Andheri,Dairy,Amul Milk (1L),60,332.14,In Stock,4.7
2026-02-12,Mumbai - Andheri,Dairy,Amul Milk (1L),68,227.62,High Demand,4.2
2026-02-13,Mumbai - Andheri,Dairy,Amul Milk (1L),70,396.75,High Demand,4.3
2026-02-14,Mumbai - Andheri,Dairy,Amul Milk (1L),94,422.2,In Stock,3.6
2026-02-15,Mumbai - Andheri,Dairy,Amul Milk (1L),97,237.77,In Stock,4.1
2026-02-16,Mumbai - Andheri,Dairy,Amul Milk (1L),67,364.09,High Demand,4.1
2026-02-17,Mumbai - Andheri,Dairy,Amul Milk (1L),74,419.13,High Demand,4.4
2026-02-18,Mumbai - Andheri,Dairy,Amul Milk (1L),69,430.29,Restocked,4.8
2026-02-19,Mumbai - Andheri,Dairy,Amul Milk (1L),66,29.6,Restocked,4.9
2026-02-20,Mumbai - Andheri,Dairy,Amul Milk (1L),69,336.88,Restocked,4.9
2026-02-21,Mumbai - Andheri,Dairy,Amul Milk (1L),86,462.06,In Stock,3.7
2026-02-22,Mumbai - Andheri,Dairy,Amul Milk (1L),104,351.22,High Demand,4.7
2026-02-23,Mumbai - Andheri,Dairy,Amul Milk (1L),72,172.26,Restocked,4.7
2026-02-24,Mumbai - Andheri,Dairy,Amul Milk (1L),71,161.8,In Stock,4.9
2026-02-25,Mumbai - Andheri,Dairy,Amul Milk (1L),74,245.73,Restocked,3.5
2026-02-26,Mumbai - Andheri,Dairy,Amul Milk (1L),69,31.99,High Demand,4.3
2026-02-27,Mumbai - Andheri,Dairy,Amul Milk (1L),74,281.55,High Demand,4.2
2026-02-28,Mumbai - Andheri,Dairy,Amul Milk (1L),93,291.38,In Stock,4.7
2026-03-01,Mumbai - Andheri,Dairy,Amul Milk (1L),119,122.5,In Stock,3.6
2026-03-02,Mumbai - Andheri,Dairy,Amul Milk (1L),94,485.01,High Demand,4.0
2026-03-03,Mumbai - Andheri,Dairy,Amul Milk (1L),87,65.12,Restocked,3.8
2026-03-04,Mumbai - Andheri,Dairy,Amul Milk (1L),83,441.25,Restocked,4.7
2026-03-05,Mumbai - Andheri,Dairy,Amul Milk (1L),79,240.67,In Stock,3.7
2026-03-06,Mumbai - Andheri,Dairy,Amul Milk (1L),71,262.05,High Demand,3.8
2026-03-07,Mumbai - Andheri,Dairy,Amul Milk (1L),185,463.04,Restocked,4.8
2026-03-08,Mumbai - Andheri,Dairy,Amul Milk (1L),184,130.42,Restocked,4.2
2026-03-09,Mumbai - Andheri,Dairy,Amul Milk (1L),138,393.38,High Demand,4.1
2026-03-10,Mumbai - Andheri,Dairy,Amul Milk (1L),143,382.69,High Demand,4.6
2026-03-11,Mumbai - Andheri,Dairy,Amul Milk (1L),131,417.93,High Demand,4.6
2026-03-12,Mumbai - Andheri,Dairy,Amul Milk (1L),127,127.39,In Stock,4.8
2026-03-13,Mumbai - Andheri,Dairy,Amul Milk (1L),137,279.4,In Stock,4.0
2026-03-14,Mumbai - Andheri,Dairy,Amul Milk (1L),98,289.15,In Stock,3.8
2026-03-15,Mumbai - Andheri,Dairy,Amul Milk (1L),104,465.58,In Stock,4.8
2026-03-16,Mumbai - Andheri,Dairy,Amul Milk (1L),70,320.31,Restocked,4.6
2026-03-17,Mumbai - Andheri,Dairy,Amul Milk (1L),60,372.21,Restocked,4.9
2026-03-18,Mumbai - Andheri,Dairy,Amul Milk (1L),62,201.64,High Demand,4.7
2026-03-19,Mumbai - Andheri,Dairy,Amul Milk (1L),75,436.74,High Demand,5.0
2026-03-20,Mumbai - Andheri,Dairy,Amul Milk (1L),65,236.07,Restocked,4.3
2026-03-21,Mumbai - Andheri,Dairy,Amul Milk (1L),100,400.32,Restocked,4.4
2026-03-22,Mumbai - Andheri,Dairy,Amul Milk (1L),98,24.09,High Demand,4.5
2026-03-23,Mumbai - Andheri,Dairy,Amul Milk (1L),69,333.03,High Demand,4.6
2026-03-24,Mumbai - Andheri,Dairy,Amul Milk (1L),74,402.42,Restocked,3.9
2025-03-25,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),12,176.92,High Demand,4.9
2025-03-26,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,107.93,High Demand,4.0
2025-03-27,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,194.79,High Demand,4.8
2025-03-28,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,462.26,In Stock,3.7
2025-03-29,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,268.24,In Stock,4.6
2025-03-30,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,45.19,Restocked,4.8
2025-03-31,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,394.11,Restocked,4.9
2025-04-01,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,201.27,Restocked,3.7
2025-04-02,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,467.09,In Stock,4.5
2025-04-03,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,63.75,In Stock,4.3
2025-04-04,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,121.2,In Stock,5.0
2025-04-05,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),25,163.02,In Stock,3.8
2025-04-06,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,246.11,High Demand,4.4
2025-04-07,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,398.45,Restocked,3.8
2025-04-08,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,38.81,High Demand,4.8
2025-04-09,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,93.28,High Demand,5.0
2025-04-10,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,323.75,High Demand,4.4
2025-04-11,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,302.84,In Stock,5.0
2025-04-12,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),28,282.15,In Stock,3.8
2025-04-13,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),27,365.22,In Stock,4.1
2025-04-14,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,127.26,Restocked,4.7
2025-04-15,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,447.17,High Demand,4.2
2025-04-16,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),22,260.3,High Demand,4.2
2025-04-17,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),24,412.95,In Stock,4.0
2025-04-18,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),12,390.25,In Stock,4.6
2025-04-19,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,50.1,High Demand,4.0
2025-04-20,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,361.28,High Demand,4.3
2025-04-21,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),12,170.9,In Stock,3.9
2025-04-22,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,369.02,High Demand,4.2
2025-04-23,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,76.17,In Stock,3.6
2025-04-24,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,134.18,Restocked,4.4
2025-04-25,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),10,233.73,In Stock,3.8
2025-04-26,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,142.31,High Demand,4.8
2025-04-27,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,450.44,In Stock,4.4
2025-04-28,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,260.34,High Demand,3.9
2025-04-29,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,69.3,High Demand,4.1
2025-04-30,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,360.86,In Stock,3.7
2025-05-01,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,217.53,Restocked,4.6
2025-05-02,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,275.93,Restocked,4.9
2025-05-03,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),25,478.66,In Stock,3.7
2025-05-04,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),27,387.07,High Demand,3.6
2025-05-05,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,246.43,High Demand,4.5
2025-05-06,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,189.06,Restocked,4.5
2025-05-07,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,128.14,Restocked,5.0
2025-05-08,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,88.31,Restocked,3.8
2025-05-09,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,244.03,High Demand,4.4
2025-05-10,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,352.26,High Demand,4.7
2025-05-11,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),18,455.93,High Demand,4.5
2025-05-12,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,157.98,Restocked,3.7
2025-05-13,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,248.1,In Stock,3.7
2025-05-14,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,329.42,Restocked,4.7
2025-05-15,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,235.51,Restocked,4.4
2025-05-16,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,205.35,Restocked,4.2
2025-05-17,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,171.25,High Demand,4.3
2025-05-18,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,169.24,Restocked,4.9
2025-05-19,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,58.44,In Stock,3.9
2025-05-20,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,437.42,High Demand,4.9
2025-05-21,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,75.51,High Demand,4.8
2025-05-22,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,331.31,Restocked,4.3
2025-05-23,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,320.07,Restocked,4.3
2025-05-24,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,419.6,Restocked,4.6
2025-05-25,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,232.14,In Stock,4.2
2025-05-26,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,225.63,Restocked,3.5
2025-05-27,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,329.75,Restocked,3.8
2025-05-28,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,162.3,In Stock,4.6
2025-05-29,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,267.25,In Stock,4.3
2025-05-30,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,145.02,High Demand,4.7
2025-05-31,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),23,341.98,In Stock,4.0
2025-06-01,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),25,294.18,In Stock,3.8
2025-06-02,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,266.53,In Stock,4.4
2025-06-03,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,260.41,In Stock,4.9
2025-06-04,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,63.9,Restocked,4.1
2025-06-05,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,429.76,High Demand,4.4
2025-06-06,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,444.42,Restocked,4.5
2025-06-07,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),18,79.61,Restocked,3.8
2025-06-08,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,316.52,Restocked,4.8
2025-06-09,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),11,125.55,In Stock,3.9
2025-06-10,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,247.08,High Demand,4.5
2025-06-11,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,446.5,In Stock,4.6
2025-06-12,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,390.59,In Stock,4.4
2025-06-13,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,144.91,In Stock,4.9
2025-06-14,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),24,42.55,Restocked,4.2
2025-06-15,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),18,21.41,High Demand,3.9
2025-06-16,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,438.08,Restocked,3.6
2025-06-17,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,219.03,High Demand,4.1
2025-06-18,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,99.66,Restocked,4.3
2025-06-19,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,176.54,Restocked,4.1
2025-06-20,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,258.13,High Demand,5.0
2025-06-21,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,227.47,In Stock,3.8
2025-06-22,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),22,373.27,High Demand,3.7
2025-06-23,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,399.46,High Demand,3.9
2025-06-24,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,401.63,Restocked,4.7
2025-06-25,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,465.3,In Stock,3.6
2025-06-26,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,290.32,In Stock,4.9
2025-06-27,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,445.8,Restocked,3.8
2025-06-28,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,167.86,In Stock,4.0
2025-06-29,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,241.93,Restocked,4.4
2025-06-30,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,210.75,Restocked,4.5
2025-07-01,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,163.83,In Stock,4.3
2025-07-02,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,135.35,In Stock,4.2
2025-07-03,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,178.66,In Stock,4.2
2025-07-04,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,459.28,High Demand,4.0
2025-07-05,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),26,271.9,In Stock,4.0
2025-07-06,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,305.35,Restocked,4.7
2025-07-07,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,298.84,High Demand,4.4
2025-07-08,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,459.9,In Stock,3.9
2025-07-09,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,312.69,Restocked,3.9
2025-07-10,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,248.58,Restocked,4.5
2025-07-11,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,271.61,Restocked,4.4
2025-07-12,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,321.26,Restocked,4.6
2025-07-13,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),22,450.23,High Demand,3.6
2025-07-14,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,437.74,High Demand,4.0
2025-07-15,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,114.31,Restocked,5.0
2025-07-16,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,410.4,In Stock,3.8
2025-07-17,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,89.87,High Demand,4.4
2025-07-18,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,271.9,Restocked,3.5
2025-07-19,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,268.84,High Demand,4.5
2025-07-20,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),23,484.16,High Demand,3.7
2025-07-21,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,485.03,Restocked,3.8
2025-07-22,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,314.25,In Stock,3.8
2025-07-23,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,126.7,In Stock,3.6
2025-07-24,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,245.53,In Stock,4.0
2025-07-25,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,460.07,In Stock,4.9
2025-07-26,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,338.02,High Demand,3.7
2025-07-27,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),22,460.62,Restocked,4.9
2025-07-28,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,472.46,In Stock,4.4
2025-07-29,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,316.24,High Demand,4.4
2025-07-30,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,76.79,Restocked,4.6
2025-07-31,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,291.69,High Demand,4.4
2025-08-01,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,50.56,Restocked,4.0
2025-08-02,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),24,137.84,High Demand,3.6
2025-08-03,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),26,272.93,In Stock,4.4
2025-08-04,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,83.72,In Stock,4.5
2025-08-05,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),18,172.53,Restocked,3.9
2025-08-06,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,403.88,High Demand,4.8
2025-08-07,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,273.89,Restocked,4.3
2025-08-08,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,287.55,In Stock,5.0
2025-08-09,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),22,355.19,Restocked,3.9
2025-08-10,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),22,132.87,Restocked,4.2
2025-08-11,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,77.45,High Demand,4.5
2025-08-12,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),38,236.94,Restocked,4.6
2025-08-13,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),40,46.44,Restocked,3.6
2025-08-14,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),38,331.36,Restocked,4.8
2025-08-15,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),40,32.64,High Demand,4.4
2025-08-16,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),55,196.55,Restocked,3.6
2025-08-17,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),54,454.96,Restocked,4.4
2025-08-18,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),38,73.77,High Demand,3.7
2025-08-19,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,51.4,Restocked,4.9
2025-08-20,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,92.57,In Stock,4.5
2025-08-21,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,261.86,High Demand,3.9
2025-08-22,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,421.74,Restocked,4.4
2025-08-23,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,255.73,In Stock,3.8
2025-08-24,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),24,246.01,In Stock,4.8
2025-08-25,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,109.87,High Demand,4.6
2025-08-26,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,66.2,Restocked,4.8
2025-08-27,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,291.4,High Demand,3.7
2025-08-28,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,451.32,In Stock,3.8
2025-08-29,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,63.25,Restocked,4.1
2025-08-30,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,398.59,In Stock,4.7
2025-08-31,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),22,101.31,High Demand,4.1
2025-09-01,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,65.93,High Demand,4.9
2025-09-02,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,94.9,Restocked,3.8
2025-09-03,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,282.06,In Stock,4.2
2025-09-04,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,174.57,High Demand,4.1
2025-09-05,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,415.92,In Stock,3.5
2025-09-06,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,459.39,High Demand,4.0
2025-09-07,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),22,243.05,High Demand,4.7
2025-09-08,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,119.19,Restocked,4.9
2025-09-09,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,301.78,High Demand,4.7
2025-09-10,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,221.6,High Demand,4.1
2025-09-11,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,168.88,In Stock,3.9
2025-09-12,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,45.57,High Demand,5.0
2025-09-13,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,415.56,In Stock,4.9
2025-09-14,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),24,330.93,Restocked,4.6
2025-09-15,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),13,256.28,Restocked,4.8
2025-09-16,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,254.28,Restocked,4.0
2025-09-17,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,60.07,In Stock,4.0
2025-09-18,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,62.65,Restocked,3.7
2025-09-19,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,177.87,In Stock,3.6
2025-09-20,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),24,393.33,In Stock,4.5
2025-09-21,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),23,36.71,High Demand,5.0
2025-09-22,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,47.25,Restocked,4.1
2025-09-23,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,314.96,Restocked,4.8
2025-09-24,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),16,378.7,Restocked,4.3
2025-09-25,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,197.64,High Demand,4.5
2025-09-26,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,207.11,Restocked,4.8
2025-09-27,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),21,95.89,In Stock,4.5
2025-09-28,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),24,184.04,Restocked,4.3
2025-09-29,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),12,426.06,High Demand,3.6
2025-09-30,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,192.71,High Demand,4.0
2025-10-01,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,342.88,In Stock,4.2
2025-10-02,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),19,233.76,Restocked,4.5
2025-10-03,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),20,287.13,High Demand,4.1
2025-10-04,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),26,485.22,Restocked,4.3
2025-10-05,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),30,124.15,High Demand,4.9
2025-10-06,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),14,457.65,In Stock,4.1
2025-10-07,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),18,291.0,Restocked,4.4
2025-10-08,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),15,483.12,In Stock,4.8
2025-10-09,Mumbai - Andheri,Dairy,Mother Dairy Curd (400g),17,317.89,In Stock,4.9
